AMSShootsEveryAttack,AOECapable,APArmorShardsMod,APCriticalChanceMultiplier,APMaxArmorThickness,AccuracyModifier,AllowedLocations,AmmoCategory,AttackRecoil,Auras,BattleValue,BonusValueA,BonusValueB,Category,ComponentSubType,ComponentTags.items,ComponentTags.tagSetSourceFile,ComponentType,CriticalChanceMultiplier,CriticalComponent,Custom.BonusDescriptions,Custom.Category,Custom.InventorySorter,Damage,DamageVariance,Description.Cost,Description.Details,Description.Icon,Description.Id,Description.Manufacturer,Description.Model,Description.Name,Description.Purchasable,Description.Rarity,Description.UIName,DisallowedLocations,EvasiveDamageMultiplier,EvasivePipsIgnored,HeatDamage,HeatGenerated,IndirectFireCapable,Instability,InventorySize,IsAAMS,IsAMS,MaxRange,MinRange,Modes,NotUseInMelee,OverheatedDamageMultiplier,PrefabIdentifier,ProjectilesPerShot,RangeSplit,RefireModifier,ShotsWhenFired,StartingAmmoCapacity,Tonnage,Type,WeaponEffectID,WeaponSubType,statusEffects,Custom.ArmorRepair,Custom.Color,Custom.Flags,Custom.Lootable,Custom.WorkOrderCosts,Custom.ComponentExplosion,DamageOnJamming,CantHitUnaffecedByPathing,Cooldown,deferredEffect.AOEDamage,deferredEffect.AOEInstability,deferredEffect.AOERange,deferredEffect.FireDurationWithoutForest,deferredEffect.FireTerrainCellRadius,deferredEffect.FireTerrainChance,deferredEffect.FireTerrainStrength,deferredEffect.RangeColor,deferredEffect.SFX,deferredEffect.VFX,deferredEffect.VFXtime,deferredEffect.damageApplyTime,deferredEffect.id,deferredEffect.rounds,deferredEffect.statusEffects,deferredEffect.statusEffectsRangeFalloff,deferredEffect.sticky,deferredEffect.text,deferredEffect.waitVFX,deferredEffect.AOEHeatDamage,deferredEffect.TerrainVFX,deferredEffect.TerrainVFXScale,deferredEffect.tempDesignMask,deferredEffect.tempDesignMaskCellRadius,deferredEffect.tempDesignMaskTurns,FireOnSuccessHit,FireTerrainChance,deferredEffect.tempDesignMaskOnImpactTurns,ColorChangeRule,ColorsTable,ImprovedBallistic,ClusteringModifier,FireDelayMultiplier,HitGenerator,BallisticDamagePerPallet,ColorSpeedChange,DamageNotDivided,Streak,evasivePipsMods.Damage,evasivePipsMods.GeneratedHeat,evasivePipsMods.Instablility,FlatJammingChance,GunneryJammingBase,GunneryJammingMult,ProjectileSpeedMultiplier,DistantVariance,DistantVarianceReversed,isDamageVariation,isHeatVariation,isStabilityVariation,weaponCategoryID,AbsoluteModifier,Custom.MechConfiguration,RelativeModifier,StatName,ArmorDamageModifier,ISDamageModifier,Custom.HandHeld,ammoCategoryID
,false,0.1,0.13,78,0,Head,NotSet,1,,0,Target Painter|,Range Variance.,Energy,Weapon,"[""component_type_stock"",""range_long"",""lv-shares-sensors""]",,Weapon,1,false,"{""Bonuses"":[""TAG: 9"",""PipsIgnored: 3"",""VariableDmg: 20"",""WpnRecoil: 2"",""DmgFallOff: 10%"",""Painter: +1"",""PainterSensors: 25%"",""PainterVisibility: 25%"",""Bombast"",""Initiative: +1"",""Tacticon: +1"",""LanceSight2: 50"",""LanceResolve: 1"",""AdvancedSensors: 1"",""IsCockpit""]}","[{""CategoryID"":""Cockpit""},{""CategoryID"":""w/s/t/tag""},{""CategoryID"":""w/e/l/laser""}]","{""SortKey"":""02010""}",65,20,755000,"This 'was' a Large Pulse Laser, and someone hotwired a TAG straight into the system, overloaded the capacitators and then managed to break the focusing system anyway.",TAG,Weapon_Laser_BeholderStare,Cyclops,Death Stare,Death Stare,true,99,Beholder,All,0,3,0,35,false,10,2,,,510,0,,,0,Laser,1,"[150,300,450]",2,1,0,4,Laser,WeaponEffect-Weapon_LaserPulse_Large,LargeLaserPulse,"[{""Description"":{""Details"":""Provides detailed information on enemy units"",""Icon"":""uixSvgIcon_status_ECM-ghost"",""Id"":""LV_ADVANCED_SENSORS"",""Name"":""Advanced Sensors""},""durationData"":{""duration"":-1,""stackLimit"":-1},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Int32"",""modValue"":""1"",""operation"":""Int_Add"",""statName"":""LV_ADVANCED_SENSORS""},""targetingData"":{""effectTargetType"":""Creator"",""effectTriggerType"":""Passive"",""forcePathRebuild"":false,""forceVisRebuild"":true,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet""}},{""Description"":{""Details"":""Provides + 1 Initiative and several buffs."",""Icon"":""uixSvgIcon_equipment_Cockpit"",""Id"":""StatusEffect-Initiative_Lance"",""Name"":""Command Consoles""},""durationData"":{""duration"":-1,""stackLimit"":-1},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Int32"",""modValue"":""-1"",""operation"":""Int_Add"",""statName"":""BaseInitiative""},""targetingData"":{""effectTargetType"":""AllLanceMates"",""effectTriggerType"":""Passive"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}},{""Description"":{""Details"":""Provides + 1 Initiative and several buffs."",""Icon"":""uixSvgIcon_equipment_Cockpit"",""Id"":""CockpitInitativeEffect"",""Name"":""Command Consoles""},""durationData"":{""duration"":-1,""stackLimit"":-1},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Int32"",""modValue"":""-1"",""operation"":""Int_Add"",""statName"":""BaseInitiative""},""targetingData"":{""effectTargetType"":""Creator"",""effectTriggerType"":""Passive"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":true,""showInTargetPreview"":true,""specialRules"":""NotSet"",""triggerLimit"":0}},{""Description"":{""Details"":""Increases spotting distance by 25m."",""Icon"":""uixSvgIcon_equipment_Cockpit"",""Id"":""StatusEffect-Spotting_Gain-T1"",""Name"":""SPOTTING DISTANCE INCREASED""},""durationData"":{""duration"":-1,""stackLimit"":-1},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""50.0"",""operation"":""Float_Add"",""statName"":""SpotterDistanceAbsolute""},""targetingData"":{""effectTargetType"":""AllLanceMates"",""effectTriggerType"":""Passive"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}},{""Description"":{""Details"":""This target was TAG'ed. +1 to hit."",""Icon"":""uixSvgIcon_artillery"",""Id"":""I SEE YOU"",""Name"":""Target Acquired""},""durationData"":{""clearedWhenAttacked"":false,""duration"":9,""stackLimit"":1,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":true,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Debuff"",""statisticData"":{""modType"":""System.String"",""modValue"":""0.25_6_-2"",""operation"":""Set"",""statName"":""LV_TAG""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}},{""Description"":{""Details"":""TAG increases Visibility"",""Icon"":""uixSvgIcon_artillery"",""Id"":""PainterEffect2"",""Name"":""Detected""},""durationData"":{""duration"":9,""stackLimit"":1,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":true,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""1.25"",""operation"":""Float_Multiply"",""statName"":""SpottingVisibilityMultiplier""},""targetingData"":{""effectTargetType"":""Creator"",""effectTriggerType"":""Passive"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,"{""flags"":[""not_broken"",""no_salvage"",""autorepair""]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,false,true,true,true,,,,,,,,,
,false,0.1,0.057,33.6,-1,Torso,NotSet,1,"[{""AllyStealthAffection"":""PositiveOne"",""ApplySelf"":true,""EnemyStealthAffection"":""None"",""Id"":""Gear_ZECM_ECM"",""IsNegativeToEnemy"":false,""IsPositiveToAlly"":true,""Name"":""ECM"",""Range"":300,""RemoveOnSensorLock"":false,""ReticleColor"":""#00f2ff"",""State"":""Persistent"",""ownerSFX"":[],""ownerVFX"":[],""removeOwnerSFX"":[],""removeOwnerVFX"":[],""removeTargetSFX"":[],""removeTargetVFX"":[],""statusEffects"":[{""Description"":{""Details"":""IPSUM SUCKUM"",""Icon"":""uixSvgIcon_status_ECM-missileDef"",""Id"":""LV_ECM_SHIELD"",""Name"":""ECM_Shield_Polly""},""durationData"":{""duration"":-1,""stackLimit"":-1},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Int32"",""modValue"":""3"",""operation"":""Int_Add"",""statName"":""LV_ECM_SHIELD""},""targetingData"":{""effectTargetType"":""AlliesWithinRange"",""effectTriggerType"":""Passive"",""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":340,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""Aura""}},{""Description"":{""Details"":""Counter for the number of ECM emitters currently affecting an actor with shielding."",""Icon"":""uixSvgIcon_status_ECM-missileDef"",""Id"":""LV_ECM_SHIELD_EMITTER_COUNT"",""Name"":""ECM Shield Emitter Count""},""durationData"":{""duration"":-1,""stackLimit"":-1},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Int32"",""modValue"":""1"",""operation"":""Int_Add"",""statName"":""LV_ECM_SHIELD_EMITTER_COUNT""},""targetingData"":{""effectTargetType"":""AlliesWithinRange"",""effectTriggerType"":""Passive"",""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet""}}],""targetSFX"":[],""targetVFX"":[]},{""AllyStealthAffection"":""None"",""ApplySelf"":false,""EnemyStealthAffection"":""NegativeOne"",""HideOnNotSelected"":false,""Id"":""Gear_ZECM_ECM_JAMMER"",""IsNegativeToEnemy"":true,""IsPositiveToAlly"":false,""Name"":""JAMMER"",""Range"":320,""RemoveOnSensorLock"":false,""ReticleColor"":""#0066ff"",""State"":""Persistent"",""ownerSFX"":[],""ownerVFX"":[],""removeOwnerSFX"":[],""removeOwnerVFX"":[],""removeTargetSFX"":[],""removeTargetVFX"":[],""statusEffects"":[{""Description"":{""Details"":""Jamming ECM, reduces sensor checks for enemies in field"",""Icon"":""uixSvgIcon_action_sensorlock"",""Id"":""LV_ECM_JAM"",""Name"":""ECM Jammer""},""durationData"":{""duration"":-1,""stackLimit"":-1,""uniqueEffectIdStackLimit"":1},""effectType"":""StatisticEffect"",""nature"":""Debuff"",""statisticData"":{""modType"":""System.Int32"",""modValue"":""3"",""operation"":""Int_Add"",""statName"":""LV_ECM_JAMMED""},""targetingData"":{""effectTargetType"":""EnemiesWithinRange"",""effectTriggerType"":""Passive"",""forcePathRebuild"":false,""forceVisRebuild"":true,""range"":190,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""Aura""}},{""Description"":{""Details"":""Counter for the number of ECM emitters currently affecting an actor with jamming."",""Icon"":""uixSvgIcon_status_ECM-missileDef"",""Id"":""LV_ECM_JAM_EMITTER_COUNT"",""Name"":""ECM Jamming Emitter Count""},""durationData"":{""duration"":-1,""stackLimit"":-1},""effectType"":""StatisticEffect"",""nature"":""Debuff"",""statisticData"":{""modType"":""System.Int32"",""modValue"":""1"",""operation"":""Int_Add"",""statName"":""LV_ECM_JAM_EMITTER_COUNT""},""targetingData"":{""effectTargetType"":""EnemiesWithinRange"",""effectTriggerType"":""Passive"",""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet""}}],""targetSFX"":[],""targetVFX"":[]}]",0,10 Var.Dmg.,Pulse Accuracy,Energy,Weapon,"[""BLACKLISTED"",""component_type_variant"",""component_type_variant3"",""range_long"",""ElectronicCounterMeasures""]",,Weapon,1,false,"{""Bonuses"":[""Pulse"",""MultiLaser"",""Turret: +3"",""Defense: +1"",""Sensors: +20%"",""Sight: +25%"",""IsProbe: 2"",""AdvancedSensors: 2"",""Signature: -15%"",""Visibility: -15%"",""IsECM: 3, 340"",""Jammer: 3, 190""]}","[{""CategoryID"":""ECM""},{""CategoryID"":""Probe""},{""CategoryID"":""Turret""},{""CategoryID"":""w/e/l/laser""}]","{""SortKey"":""02010""}",28,0,910000,"Yeah, well so this is pretty much half of a Raven, its all there, Electronics Suite and even the whole Cockpit, so whoever drives it can shoot the still functioning Large X-Pulse Laser",raven,Weapon_Laser_Raventurret,Cracker Jack,Raven Turret,Raven Turret,true,9,Polly,All,0,1,0,50,false,4.6,3,,,510,0,,,0,Laser,1,"[150,300,450]",0,3,0,7,Laser,WeaponEffect-Weapon_Laser_Large,LargeLaser,"[{""Description"":{""Details"":""Reduces effectiveness of stealthed and ECM shielded units"",""Icon"":""uixSvgIcon_status_ECM-ghost"",""Id"":""LV_PROBE_CARRIER"",""Name"":""Active Probe (Passive)""},""durationData"":{""duration"":-1,""stackLimit"":-1},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Int32"",""modValue"":""2"",""operation"":""Int_Add"",""statName"":""LV_PROBE_CARRIER""},""targetingData"":{""effectTargetType"":""Creator"",""effectTriggerType"":""Passive"",""forcePathRebuild"":false,""forceVisRebuild"":true,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet""}},{""Description"":{""Details"":""Provides detailed information on enemy units"",""Icon"":""uixSvgIcon_status_ECM-ghost"",""Id"":""LV_ADVANCED_SENSORS"",""Name"":""Advanced Sensors""},""durationData"":{""duration"":-1,""stackLimit"":-1},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Int32"",""modValue"":""2"",""operation"":""Int_Add"",""statName"":""LV_ADVANCED_SENSORS""},""targetingData"":{""effectTargetType"":""Creator"",""effectTriggerType"":""Passive"",""forcePathRebuild"":false,""forceVisRebuild"":true,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet""}},{""Description"":{""Details"":""+3 Turret mounted accuracy."",""Icon"":""uixSvgIcon_equipment_ActuatorArm"",""Id"":""Status-TurretAccuracy-{location}"",""Name"":""Turret Accuracy""},""durationData"":{""duration"":-1,""stackLimit"":-1},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""-3"",""operation"":""Float_Add"",""statName"":""{location}.Accuracy""},""targetingData"":{""effectTargetType"":""Creator"",""effectTriggerType"":""Passive"",""showInStatusPanel"":false,""showInTargetPreview"":false}},{""Description"":{""Details"":""Guardian ECM making this unit harder to hit."",""Icon"":""uixSvgIcon_equipment_Gyro"",""Id"":""GECMInterference"",""Name"":""GECM Interference""},""durationData"":{""duration"":-1,""stackLimit"":-1},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""1.0"",""operation"":""Float_Add"",""statName"":""ToHitThisActor""},""targetingData"":{""effectTargetType"":""Creator"",""effectTriggerType"":""Passive"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}},{""Description"":{""Details"":""Active Null Signature Systems reduce visibility and grant Bulwark."",""Icon"":""uixSvgIcon_equipment_TTS"",""Id"":""Angel-Signature_Decrease_45"",""Name"":""Null Signature Systems""},""durationData"":{""duration"":-1,""stackLimit"":-1},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.85"",""operation"":""Float_Multiply"",""statName"":""SensorSignatureModifier""},""targetingData"":{""effectTargetType"":""Creator"",""effectTriggerType"":""Passive"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}},{""Description"":{""Details"":""Provides a +2 difficulty to hit bonus."",""Icon"":""uixSvgIcon_equipment_Gyro"",""Id"":""Angel-visi"",""Name"":""Active Stealth Armor""},""durationData"":{""duration"":-1,""stackLimit"":-1},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.85"",""operation"":""Float_Multiply"",""statName"":""SpottingVisibilityMultiplier""},""targetingData"":{""effectTargetType"":""Creator"",""effectTriggerType"":""Passive"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}},{""Description"":{""Details"":""Increased Sight/Sensors"",""Icon"":""uixSvgIcon_equipment_Cockpit"",""Id"":""BloodhoundProbe"",""Name"":""Bloodhound Probe""},""durationData"":{""duration"":-1,""stackLimit"":-1},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""1.2"",""operation"":""Float_Multiply"",""statName"":""SensorDistanceAbsolute""},""targetingData"":{""effectTargetType"":""Creator"",""effectTriggerType"":""Passive"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":true,""showInTargetPreview"":true,""specialRules"":""NotSet"",""triggerLimit"":0}},{""Description"":{""Details"":""Increases spotting distance by 50m."",""Icon"":""uixSvgIcon_equipment_Cockpit"",""Id"":""BAP-Spotting_Gain-T1"",""Name"":""SPOTTING DISTANCE INCREASED""},""durationData"":{""duration"":-1,""stackLimit"":-1},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""1.25"",""operation"":""Float_Multiply"",""statName"":""SpotterDistanceAbsolute""},""targetingData"":{""effectTargetType"":""Creator"",""effectTriggerType"":""Passive"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0.1,0.2,120,0,All,NotSet,1,,596,,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""range_extreme""]",,Weapon,1,false,"{""Bonuses"":[""HyperLaser: 90"",""ExplodiumFlat: 15%""]}","[{""CategoryID"":""w/e/l/heavy""}]","{""SortKey"":""02009""}",100,0,1693440,"The RISC Hyper Laser is a experimental heavy laser derived from the Clan's Improved Heavy Laser family. Hyper Lasers are the ultimate development in the heavy lasers technology, but it was constructed by the RISC engineers, instead of the Clans. Thanks to the pushing the limits in laser shielding and plasma lasing chemistry, the Hyper Laser is a very destructive and extreme range weapon, but the thermal and physical stress of immense scale make this weapon very prone to explosive malfunction. <b><color=#099ff2>VOLATILE!</color></b> 

 <b><color=#00ffff>Left Click on Chance to hit during battle to switch firing mode</color> </b>",uixSvgIcon_weapon_Energy,Weapon_Laser_HyperLargeLaser,RISC,Large Laser,Hyper Laser,true,10,Hyper Laser,All,0,0,0,72,false,10,4,,,840,0,"[{""ColorChangeRule"":""t0"",""ColorSpeedChange"":0,""FlatJammingChance"":0.15,""GunneryJammingBase"":5,""GunneryJammingMult"":0.02,""Id"":""Std"",""UIName"":""STD"",""isBaseMode"":true},{""ColorChangeRule"":""t1"",""ColorSpeedChange"":0,""DamagePerShot"":40,""FlatJammingChance"":0.25,""GunneryJammingBase"":5,""GunneryJammingMult"":0.03,""HeatGenerated"":30,""Id"":""Overcharge"",""UIName"":""OC"",""isBaseMode"":false}]",,0,Laser,1,"[240,450,750]",0,1,0,9,Laser,WeaponEffect-Weapon_LaserPulse_Large,LargeLaser,[],,,"{""flags"":[""not_broken"",""not_destroyed""]}",,,"{""ExplosionDamage"":90,""HeatDamage"":50,""StabilityDamage"":30}",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.425,,,"[{""C"":""#DAA520"",""I"":5},{""C"":""#FF8C00"",""I"":5}]",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0.1,0.08,48,0,All,NotSet,1,,123,,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""range_long""]",,Weapon,1,false,"{""Bonuses"":[""IsLaser""]}","[{""CategoryID"":""w/e/l/laser""}]","{""SortKey"":""02008""}",40,0,140000,"Large Lasers exhibit a powerful combination of damage, range, and compactness but generate a substantial amount of heat.",uixSvgIcon_weapon_Energy,Weapon_Laser_LargeLaser_0-STOCK,Krupp,Large Laser,L Laser,true,0,Large Laser,All,0,0,0,24,false,6.6,1,,,600,0,,,0,Laser,1,"[150,300,450]",0,1,0,5,Laser,WeaponEffect-Weapon_Laser_Large,LargeLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0.1,0.08,48,0,All,NotSet,1,,123,+ 1 Acc.,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""range_long""]",,Weapon,1,false,"{""Bonuses"":[""VariableDmg: 8"",""Range: +30"",""DiverseOpticsLaser"",""IsLaser""]}","[{""CategoryID"":""w/e/l/laser""}]","{""SortKey"":""02008""}",40,8,168000,"Large Lasers exhibit a powerful combination of damage, range, and compactness but generate a substantial amount of heat.",uixSvgIcon_weapon_Energy,Weapon_Laser_LargeLaser_1-Diverse_Optics,Diverse Optics,Large Laser,L Laser Diverse Optics,true,2,Large Laser Diverse Optics,All,0,0,0,26,false,6.6,1,,,660,0,,,0,Laser,1,"[180,330,480]",0,1,0,5,Laser,WeaponEffect-Weapon_Laser_Large,LargeLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0.1,0.08,48,-1,All,NotSet,1,,123,+ 25% Crit.,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""range_long""]",,Weapon,1,false,"{""Bonuses"":[""WpnAccuracy: +1"",""ExostarLaser: 25%"",""IsLaser""]}","[{""CategoryID"":""w/e/l/laser""}]","{""SortKey"":""02008""}",40,0,168000,"Large Lasers exhibit a powerful combination of damage, range, and compactness but generate a substantial amount of heat.",uixSvgIcon_weapon_Energy,Weapon_Laser_LargeLaser_1-ExoStar,ExoStar,Large Laser,L Laser ExoStar,true,1,Large Laser ExoStar,All,0,0,0,30,false,6.6,1,,,600,0,,,0,Laser,1,"[150,300,450]",0,1,0,5,Laser,WeaponEffect-Weapon_Laser_Large,LargeLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0.1,0.06,36,0,All,NotSet,1,,123,,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""range_long""]",,Weapon,1,false,"{""Bonuses"":[""Range: +15%"",""IntekLaser"",""IsLaser""]}","[{""CategoryID"":""w/e/l/laser""}]","{""SortKey"":""02008""}",30,0,168000,"Large Lasers exhibit a powerful combination of damage, range, and compactness but generate a substantial amount of heat.",uixSvgIcon_weapon_Energy,Weapon_Laser_LargeLaser_1-Intek,Intek,Large Laser,L Laser Intek,true,2,Large Laser Intek,All,0,0,0,12,false,5.6,1,,,690,0,,,0,Laser,1,"[172,345,517]",0,1,0,5,Laser,WeaponEffect-Weapon_Laser_Large,LargeLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0.1,0.1,60,0,All,NotSet,1,,123,,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""range_long""]",,Weapon,1,false,"{""Bonuses"":[""MagnaLaser: 25%"",""IsLaser""]}","[{""CategoryID"":""w/e/l/laser""}]","{""SortKey"":""02008""}",50,0,168000,"Large Lasers exhibit a powerful combination of damage, range, and compactness but generate a substantial amount of heat.",uixSvgIcon_weapon_Energy,Weapon_Laser_LargeLaser_2-Magna,Magna,Large Laser,L Laser Magna,true,3,Large Laser Magna,All,0,0,0,30,false,8,1,,,600,0,,,0,Laser,1,"[150,300,450]",0,1,0,5,Laser,WeaponEffect-Weapon_Laser_Large,LargeLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0.1,0.09,54,0,All,NotSet,1,,163,,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""component_type_lostech"",""range_very-long""]",,Weapon,1,false,"{""Bonuses"":[""ERLaser"",""IsLaser"",""LosTech""]}","[{""CategoryID"":""w/e/l/er""}]","{""SortKey"":""02009""}",45,0,500000,"An improvement upon standard Large Lasers, Extended-Range Large Lasers extend their effective range at the cost of massive heat generation.",uixSvgIcon_weapon_Energy,Weapon_Laser_LargeLaserER_0-STOCK,SCI,Extended-Range Large Laser,ER L Laser,false,5,ER Large Laser,All,0,0,0,36,false,7.5,1,,,840,0,,,0,Laser,1,"[210,420,570]",0,1,0,5,Laser,WeaponEffect-Weapon_Laser_Large,LargeLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0.1,0.09,54,0,All,NotSet,1,,163,,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""component_type_lostech"",""range_very-long""]",,Weapon,1.5,false,"{""Bonuses"":[""WpnCrits: +50%"",""VariableDmg: 10"",""ERLaser"",""IsLaser"",""BlankenburgLaser"",""LosTech""]}","[{""CategoryID"":""w/e/l/er""}]","{""SortKey"":""02009""}",40,10,600000,"An improvement upon standard Large Lasers, Extended-Range Large Lasers extend their effective range at the cost of massive heat generation.",uixSvgIcon_weapon_Energy,Weapon_Laser_LargeLaserER_1-Blankenburg25,Blankenburg 25,Extended-Range Large Laser,ER L Laser Blankenburg,false,100,ER L Laser Blankenburg,All,0,0,0,36,false,7.5,1,,,840,0,,,0,Laser,1,"[210,420,570]",0,1,0,4,Laser,WeaponEffect-Weapon_LaserER_Large,LargeLaserER,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
